configurationID,aud,constrained-intra,intra-refresh,no-asm,slow-firstpass,weightb,aq-strength,ipratio,pbratio,psy-rd,qblur,qcomp,vbv-init,aq-mode,b-adapt,bframes,crf,keyint,lookahead-threads,min-keyint,qp,qpstep,qpmin,qpmax,rc-lookahead,ref,vbv-bufsize,deblock,me,overscan,preset,scenecut,tune,size,user,system,elapsedtime,cpu,fps,kbs
69,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.0,1.0,1.3,0.2,0.2,0.7,0.2,1,2,2,15,200,4,25,30,3,3,69,28,2,2000,-1:-1,hex,show,superfast,40,grain,4508245,5.84,0.41,0:01.43,437,388.15,1800.87
681,None,--constrained-intra,None,None,None,--no-weightb,2.5,1.3,1.0,1.0,0.6,0.9,0.0,3,2,16,10,240,0,20,30,4,4,62,38,5,2000,1:1,hex,show,slow,0,grain,3395547,54.25,1.05,0:10.74,514,47.04,1356.04
682,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.6,1.2,0.4,0.4,0.8,0.6,3,2,10,45,220,0,30,40,4,4,68,28,5,2000,-1:-1,umh,show,placebo,10,animation,1155990,498.81,0.94,1:06.48,751,7.54,460.21
683,None,None,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.2,1.0,2.2,0.6,0.6,0.2,1,0,6,20,260,0,30,0,3,3,64,38,1,1000,-1:-1,hex,show,fast,40,ssim,44420858,75.04,0.40,0:10.60,711,49.18,17767.13
684,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,2.5,1.4,1.2,4.4,0.4,0.7,0.1,1,2,12,40,200,3,25,40,5,1,62,48,2,1000,1:1,hex,crop,fast,10,grain,1411936,26.35,0.85,0:07.23,376,70.59,562.58
685,--aud,--constrained-intra,None,--no-asm,None,--weightb,0.5,1.1,1.1,2.2,0.2,0.8,0.5,1,1,6,20,270,2,25,50,3,4,63,18,5,2000,-1:-1,dia,crop,veryfast,30,animation,336279,28.59,0.33,0:06.73,429,75.53,132.39
686,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.0,1.3,0.6,0.4,0.7,0.1,3,2,6,25,210,0,29,20,4,0,64,38,4,2000,-1:-1,hex,show,veryfast,40,animation,8231342,102.97,0.51,0:19.52,529,25.86,3290.35
687,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,0.5,1.6,1.4,0.2,0.3,0.6,0.0,0,1,8,50,240,1,25,30,3,0,63,48,3,1000,-2:-2,hex,crop,medium,10,ssim,3140003,130.83,0.26,0:17.61,744,28.65,1253.84
688,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.5,1.1,1.4,3.8,0.3,0.9,0.4,3,2,0,20,300,2,28,20,5,1,66,38,2,1000,1:1,umh,crop,veryfast,40,grain,11257628,11.26,0.28,0:01.89,607,285.75,4501.84
689,--aud,--constrained-intra,None,None,None,--weightb,0.5,1.2,1.1,1.6,0.3,0.7,0.9,3,1,8,25,250,3,20,10,5,3,61,38,3,2000,-2:-2,dia,crop,veryfast,10,animation,20392795,11.68,0.33,0:01.98,604,277.93,8154.95
690,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.0,1.1,1.3,2.4,0.5,0.6,0.9,3,0,8,25,240,2,23,40,3,3,62,18,6,1000,1:1,dia,crop,faster,30,grain,1431416,11.81,0.23,0:01.80,669,300.09,570.62
70,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.4,1.0,2.6,0.4,0.8,0.7,1,1,2,20,210,3,20,20,4,0,66,18,6,2000,-2:-2,dia,show,superfast,40,psnr,10404645,7.31,0.29,0:01.31,577,430.61,4159.59
691,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.2,1.2,4.0,0.4,0.7,0.5,3,0,4,15,200,2,23,50,3,4,66,38,4,1000,1:1,hex,crop,veryslow,0,animation,467827,105.88,0.19,0:13.61,779,37.05,184.61
692,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.0,1.0,1.0,3.0,0.6,0.7,0.5,3,1,2,0,220,3,23,20,3,0,60,18,6,1000,-1:-1,hex,show,superfast,40,animation,10373110,7.60,0.28,0:01.37,572,411.09,4146.98
693,None,None,None,None,None,--no-weightb,0.0,1.3,1.1,0.6,0.4,0.8,0.8,0,0,16,45,210,1,30,50,5,2,66,28,1,1000,-2:-2,hex,show,veryslow,0,grain,398227,11.84,0.15,0:01.79,667,295.37,157.65
694,--aud,None,None,None,None,--no-weightb,0.5,1.1,1.1,0.8,0.4,0.8,0.8,3,2,8,15,290,2,23,30,4,2,67,28,3,1000,-1:-1,dia,show,veryfast,0,animation,3465009,15.54,0.49,0:05.51,290,92.70,1383.83
695,None,--constrained-intra,None,None,None,--weightb,2.5,1.0,1.2,2.2,0.3,0.7,0.8,2,0,14,0,240,1,28,40,5,2,62,18,6,1000,1:1,umh,crop,ultrafast,30,ssim,1477479,7.00,0.15,0:01.24,574,451.68,589.31
696,--aud,None,None,None,--slow-firstpass,--weightb,0.5,1.6,1.0,0.2,0.5,0.8,0.8,1,1,14,30,260,0,27,40,4,4,65,28,1,1000,-2:-2,umh,show,medium,40,ssim,1296504,14.78,0.26,0:02.30,652,230.09,516.45
697,--aud,--constrained-intra,None,None,None,--weightb,0.0,1.3,1.2,4.6,0.6,0.7,0.6,3,0,0,25,250,1,26,40,4,1,68,18,4,1000,-1:-1,hex,crop,slow,10,psnr,1249613,20.77,0.20,0:03.33,629,155.89,498.63
698,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,2.0,1.5,1.0,1.0,0.3,0.8,0.8,3,2,14,0,290,2,21,50,4,0,65,28,4,2000,1:1,hex,crop,ultrafast,30,grain,467933,46.58,0.77,0:19.43,243,25.89,184.70
699,None,--constrained-intra,None,--no-asm,None,--weightb,2.0,1.2,1.0,4.2,0.2,0.7,0.6,2,1,8,15,270,1,26,30,5,2,60,28,1,1000,-1:-1,hex,show,veryfast,40,grain,4283379,42.88,0.31,0:09.45,457,53.61,1711.22
700,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.5,1.2,1.1,0.2,0.3,0.6,0.3,2,2,0,5,280,3,29,40,5,3,63,38,4,1000,-1:-1,hex,show,veryslow,30,ssim,1258863,21.61,0.29,0:03.45,634,150.39,502.33
8,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,3.0,1.2,1.0,2.4,0.5,0.9,0.1,3,0,10,50,260,2,24,10,5,1,61,48,2,1000,1:1,hex,show,placebo,40,ssim,25057047,121.69,0.32,0:15.82,771,31.81,10020.98
71,--aud,None,None,None,None,--weightb,0.0,1.1,1.3,1.0,0.5,0.7,0.6,2,1,16,15,230,3,28,20,4,1,66,38,1,2000,1:1,hex,show,veryslow,10,animation,7159533,50.84,0.34,0:07.36,695,69.51,2861.66
701,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.4,1.3,0.6,0.5,0.9,0.8,3,1,2,45,240,1,25,10,4,4,63,18,6,1000,-2:-2,hex,crop,slow,10,animation,17480448,256.53,0.38,0:34.62,742,14.50,6990.05
702,None,None,None,--no-asm,None,--weightb,1.5,1.6,1.3,5.0,0.6,0.9,0.6,1,2,0,0,230,4,22,30,3,0,61,28,5,2000,-2:-2,dia,show,fast,10,animation,3687264,135.99,0.44,0:19.27,707,26.10,1473.69
703,--aud,None,--intra-refresh,--no-asm,--slow-firstpass,--weightb,0.5,1.3,1.3,2.6,0.6,0.7,0.9,2,1,0,5,210,4,24,0,4,3,66,48,1,2000,1:1,hex,show,superfast,0,ssim,46471901,28.17,0.27,0:04.22,672,128.55,18587.55
704,--aud,None,None,None,--slow-firstpass,--no-weightb,1.5,1.6,1.3,2.6,0.5,0.9,0.6,0,0,10,0,270,1,27,40,4,4,61,18,5,2000,-2:-2,umh,show,placebo,0,psnr,1063882,41.66,0.23,0:05.72,732,89.43,423.73
705,None,None,None,--no-asm,--slow-firstpass,--weightb,0.5,1.6,1.3,0.6,0.3,0.9,0.0,1,2,10,5,200,0,30,10,3,4,69,18,2,2000,-2:-2,umh,show,faster,40,animation,19110787,222.27,0.84,0:35.61,626,14.10,7642.13
706,None,--constrained-intra,None,None,None,--weightb,2.5,1.4,1.0,1.4,0.3,0.6,0.4,0,1,10,20,210,3,26,40,5,2,68,18,2,2000,-1:-1,hex,crop,slower,40,grain,1468629,23.81,0.39,0:03.53,684,145.53,585.36
707,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.6,1.3,0.6,0.5,0.6,0.5,0,2,12,15,250,3,25,30,4,1,63,18,2,2000,1:1,umh,crop,veryfast,30,psnr,3272403,188.28,1.12,0:38.57,491,13.01,1306.78
708,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.0,1.1,1.2,0.6,0.6,0.2,0,1,16,10,230,4,25,10,5,0,64,18,6,2000,1:1,dia,crop,superfast,10,psnr,23933316,66.75,0.37,0:09.08,738,56.62,9571.04
709,None,None,None,--no-asm,None,--no-weightb,1.0,1.3,1.4,1.2,0.5,0.9,0.3,2,0,2,50,250,2,29,0,5,3,60,48,3,2000,-1:-1,hex,show,slower,0,ssim,42654164,170.48,0.48,0:24.35,701,20.76,17060.46
710,--aud,None,None,None,--slow-firstpass,--no-weightb,1.5,1.4,1.0,1.4,0.6,0.8,0.5,0,2,14,0,300,4,20,30,3,4,68,48,3,2000,-2:-2,umh,crop,fast,40,psnr,3455825,44.74,1.39,0:08.87,520,57.05,1380.14
72,None,None,--intra-refresh,None,--slow-firstpass,--no-weightb,2.0,1.3,1.2,4.8,0.4,0.8,0.2,2,2,16,25,250,3,24,0,3,4,62,38,1,2000,-1:-1,dia,crop,faster,0,animation,45488278,13.85,0.34,0:02.46,575,234.16,18194.11
711,--aud,--constrained-intra,None,None,None,--weightb,0.0,1.3,1.2,3.0,0.6,0.8,0.7,3,1,2,50,240,3,27,30,5,4,69,38,3,1000,1:1,hex,show,ultrafast,30,grain,5380913,6.66,0.26,0:01.25,551,462.20,2150.09
712,None,--constrained-intra,None,None,None,--no-weightb,0.0,1.5,1.2,0.8,0.2,0.7,0.5,1,0,6,20,250,2,26,10,3,2,67,28,5,1000,-2:-2,dia,crop,veryfast,10,grain,26616663,14.94,0.31,0:02.25,677,239.72,10644.53
713,None,None,None,--no-asm,None,--weightb,2.5,1.5,1.4,1.4,0.5,0.9,0.4,3,2,12,15,290,2,29,40,4,4,62,38,3,2000,-2:-2,hex,show,faster,10,grain,1346220,112.16,0.76,0:37.83,298,13.26,536.29
714,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.3,1.3,3.8,0.3,0.7,0.5,0,0,10,50,300,4,30,0,4,4,61,38,3,1000,-2:-2,umh,crop,ultrafast,0,animation,64430731,90.51,0.36,0:12.70,715,40.70,25771.09
715,--aud,None,None,None,--slow-firstpass,--no-weightb,1.0,1.2,1.4,0.4,0.5,0.9,0.8,1,1,12,10,230,3,24,10,3,4,62,48,3,2000,-1:-1,dia,show,ultrafast,30,ssim,28756824,18.98,0.36,0:03.00,644,183.55,11500.34
716,--aud,None,None,None,None,--weightb,1.5,1.1,1.1,4.2,0.5,0.6,0.1,2,1,14,20,300,3,22,20,4,3,68,18,5,2000,1:1,dia,crop,veryfast,0,grain,10037776,11.81,0.27,0:01.94,622,281.39,4012.93
717,None,None,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.0,1.4,1.8,0.5,0.9,0.8,2,1,16,10,210,3,24,0,5,3,63,28,2,2000,-2:-2,dia,show,medium,40,grain,43110076,98.92,0.34,0:13.77,720,36.93,17242.82
718,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,0.5,1.0,1.2,0.8,0.4,0.7,0.6,0,1,6,40,270,3,26,10,4,0,61,48,4,1000,-2:-2,umh,crop,fast,30,psnr,17964265,290.64,0.45,0:38.97,746,12.87,7183.60
719,None,None,None,None,--slow-firstpass,--weightb,2.0,1.0,1.2,4.6,0.6,0.6,0.0,3,1,6,30,290,3,30,20,3,1,65,28,1,2000,-1:-1,umh,show,veryfast,30,ssim,8351700,12.28,0.29,0:02.00,628,269.61,3338.57
720,--aud,None,None,None,--slow-firstpass,--weightb,0.0,1.0,1.2,1.8,0.6,0.8,0.2,0,1,14,45,250,1,25,0,4,1,67,38,2,1000,-1:-1,hex,show,superfast,10,animation,46014166,11.15,0.25,0:02.07,549,288.52,18404.46
73,--aud,--constrained-intra,None,--no-asm,None,--weightb,1.5,1.2,1.1,1.2,0.4,0.6,0.7,0,2,4,45,230,2,30,50,4,2,62,38,5,2000,1:1,dia,crop,faster,0,grain,425046,60.39,0.48,0:14.45,421,34.94,167.80
721,--aud,None,None,None,None,--weightb,0.0,1.4,1.1,1.4,0.5,0.7,0.6,0,2,16,30,270,2,20,40,5,2,60,18,2,2000,-2:-2,dia,show,faster,0,animation,1379369,24.56,0.93,0:10.62,239,47.72,549.53
722,--aud,None,None,None,None,--no-weightb,1.5,1.4,1.4,4.0,0.6,0.6,0.5,2,1,12,40,260,2,24,50,5,1,60,18,4,1000,-1:-1,umh,crop,placebo,0,animation,425710,28.92,0.32,0:04.24,688,121.74,168.11
723,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,2.0,1.6,1.1,0.6,0.5,0.7,0.0,0,0,14,30,240,4,30,30,4,3,69,18,5,2000,1:1,dia,show,faster,40,ssim,4644768,15.86,0.27,0:02.33,690,223.86,1856.24
724,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.0,1.0,1.0,0.8,0.2,0.7,0.8,1,0,16,0,250,4,26,30,5,3,68,28,5,2000,1:1,hex,crop,medium,40,animation,4756023,182.56,0.26,0:24.08,759,20.88,1900.77
725,None,--constrained-intra,None,None,--slow-firstpass,--weightb,2.0,1.1,1.1,2.4,0.6,0.8,0.7,2,0,8,15,220,4,27,50,3,0,63,38,4,1000,-1:-1,dia,show,medium,0,animation,443656,9.12,0.18,0:01.49,622,371.17,175.51
726,None,None,None,None,None,--no-weightb,0.0,1.1,1.2,0.4,0.3,0.9,0.3,1,2,2,20,240,2,20,50,5,4,64,28,5,1000,-2:-2,dia,crop,fast,40,ssim,335962,10.08,0.20,0:02.01,510,265.01,132.18
727,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.0,1.4,1.2,4.4,0.5,0.7,0.0,0,1,10,15,300,0,29,0,4,1,65,28,2,2000,1:1,hex,crop,superfast,30,ssim,48726161,11.32,0.26,0:02.13,542,284.13,19489.26
728,--aud,None,None,--no-asm,--slow-firstpass,--weightb,1.0,1.6,1.0,5.0,0.4,0.7,0.2,2,2,4,45,210,1,24,0,4,4,61,28,2,2000,1:1,umh,crop,slower,0,psnr,42615668,253.74,0.40,0:38.02,668,13.22,17045.06
729,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.1,1.1,4.8,0.5,0.9,0.9,0,1,12,35,220,0,25,40,5,3,69,28,5,1000,-2:-2,umh,crop,fast,40,animation,1470709,261.65,0.47,0:35.92,729,13.97,586.15
730,None,--constrained-intra,None,--no-asm,None,--no-weightb,3.0,1.4,1.0,2.2,0.4,0.9,0.3,2,2,10,50,290,2,30,50,5,1,67,48,5,1000,-2:-2,hex,crop,superfast,40,grain,436449,48.98,0.65,0:19.52,254,25.79,172.09
74,None,None,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.4,1.4,4.4,0.5,0.7,0.6,2,0,0,40,240,4,28,10,5,2,68,48,1,1000,1:1,dia,crop,ultrafast,10,psnr,31635915,35.72,0.28,0:05.57,646,96.77,12653.16
731,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.5,1.6,1.2,4.8,0.5,0.7,0.5,2,2,8,20,290,0,24,0,3,2,63,28,2,1000,-2:-2,dia,crop,fast,30,ssim,45762956,23.70,0.30,0:03.84,623,143.56,18303.97
732,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.5,1.2,1.4,4.8,0.3,0.8,0.1,1,2,0,10,290,2,28,20,4,3,65,48,2,2000,-2:-2,dia,show,fast,30,psnr,8003856,96.98,0.34,0:13.48,721,37.82,3200.33
733,None,None,None,None,--slow-firstpass,--no-weightb,0.5,1.0,1.1,3.2,0.3,0.8,0.9,3,2,0,20,290,1,28,50,4,2,69,18,5,1000,-2:-2,dia,show,veryfast,40,animation,353441,3.73,0.20,0:00.95,413,606.18,140.16
734,None,None,None,None,--slow-firstpass,--weightb,0.5,1.3,1.1,4.6,0.5,0.8,0.9,0,1,12,20,210,1,21,40,4,2,62,38,3,2000,-1:-1,hex,crop,slower,0,animation,1477955,25.71,0.28,0:03.75,691,137.20,589.03
735,None,None,None,None,--slow-firstpass,--weightb,2.5,1.5,1.1,2.4,0.4,0.6,0.2,3,2,14,35,210,3,20,40,4,1,69,18,1,2000,1:1,umh,show,veryslow,10,psnr,1108277,38.91,1.00,0:08.93,446,56.81,441.12
736,None,None,None,None,None,--no-weightb,2.0,1.6,1.2,1.6,0.4,0.7,0.9,0,0,8,30,290,3,29,20,4,3,61,28,2,2000,-2:-2,dia,crop,placebo,0,grain,9402376,82.62,0.23,0:10.88,761,46.72,3759.01
737,--aud,None,None,--no-asm,None,--weightb,2.5,1.4,1.0,2.4,0.5,0.8,0.0,3,2,16,15,250,0,26,50,3,0,63,48,3,2000,-2:-2,umh,show,veryslow,0,grain,435903,321.93,1.44,0:57.68,560,8.69,172.17
738,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.3,1.3,0.6,0.4,0.7,0.7,3,1,14,30,250,2,28,10,3,0,64,18,4,1000,-1:-1,umh,show,medium,10,ssim,17309207,312.45,0.38,0:42.33,738,11.85,6921.50
739,None,None,None,--no-asm,--slow-firstpass,--weightb,0.5,1.4,1.0,4.0,0.4,0.8,0.9,1,0,12,25,230,4,25,50,4,1,67,28,6,1000,-1:-1,hex,show,ultrafast,0,psnr,447931,14.23,0.21,0:02.30,626,230.37,177.44
740,--aud,--constrained-intra,None,None,None,--weightb,0.0,1.2,1.4,2.4,0.3,0.6,0.9,0,0,16,20,290,3,28,0,5,3,60,48,2,2000,-2:-2,dia,crop,ultrafast,30,animation,62973273,3.42,0.30,0:01.03,361,816.89,25188.10
75,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.4,1.0,3.0,0.4,0.7,0.2,1,1,2,30,250,2,24,10,4,4,66,28,4,1000,-1:-1,hex,show,placebo,0,psnr,18345233,268.03,0.35,0:35.93,746,13.97,7335.92
741,None,None,None,--no-asm,None,--weightb,1.0,1.1,1.1,1.6,0.3,0.6,0.3,3,1,10,10,200,1,30,50,3,0,60,28,5,1000,1:1,hex,crop,placebo,0,psnr,299221,112.63,0.29,0:15.28,738,33.02,117.54
742,None,None,None,None,None,--no-weightb,3.0,1.0,1.1,1.0,0.6,0.8,0.5,2,2,2,25,230,2,30,40,4,0,66,38,4,1000,-2:-2,hex,show,superfast,30,psnr,1159610,4.55,0.29,0:01.21,398,457.81,461.44
743,--aud,--constrained-intra,None,--no-asm,None,--weightb,3.0,1.5,1.4,2.0,0.4,0.6,0.2,3,2,8,35,300,2,27,50,4,3,61,38,5,2000,1:1,hex,show,superfast,10,psnr,265205,40.68,0.66,0:16.19,255,31.15,103.59
744,--aud,--constrained-intra,None,--no-asm,None,--weightb,1.5,1.3,1.0,2.0,0.2,0.6,0.2,2,1,4,50,200,4,28,10,4,3,63,48,4,2000,-2:-2,umh,crop,superfast,10,animation,24595160,131.29,0.44,0:17.22,764,29.47,9835.69
745,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.2,1.3,1.8,0.3,0.7,0.7,2,2,12,30,260,0,20,0,5,2,65,38,6,2000,-2:-2,dia,crop,ultrafast,30,grain,63662601,47.20,0.25,0:06.81,696,77.99,25463.83
746,None,None,None,None,None,--no-weightb,0.5,1.1,1.1,1.4,0.2,0.7,0.5,0,0,2,50,220,0,20,30,5,1,62,48,3,2000,-2:-2,hex,show,faster,30,grain,4064839,14.45,0.33,0:02.21,667,241.91,1623.64
747,None,None,None,None,None,--weightb,2.5,1.1,1.1,2.6,0.4,0.9,0.5,3,1,6,40,270,0,29,50,4,1,64,18,3,1000,-2:-2,dia,show,slower,10,animation,404138,12.83,0.17,0:02.20,589,237.23,159.50
748,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,1.5,1.1,1.4,1.4,0.6,0.9,0.4,3,0,2,30,250,0,23,10,3,4,67,48,4,2000,1:1,umh,crop,medium,40,animation,20494193,349.76,0.38,0:45.81,764,10.95,8195.40
749,--aud,None,None,--no-asm,None,--no-weightb,2.5,1.3,1.0,2.8,0.2,0.7,0.3,0,1,4,35,270,3,29,50,3,2,69,38,3,1000,-2:-2,umh,crop,veryfast,0,psnr,340033,67.72,0.34,0:10.16,669,49.86,133.84
750,None,--constrained-intra,None,--no-asm,None,--weightb,2.0,1.5,1.2,4.8,0.3,0.7,0.5,1,0,8,10,300,1,23,50,5,0,62,48,4,1000,1:1,dia,show,faster,10,ssim,430635,49.63,0.22,0:06.56,759,77.64,170.29
76,--aud,None,None,None,--slow-firstpass,--weightb,2.0,1.4,1.4,0.8,0.3,0.8,0.0,2,2,8,15,210,2,30,10,3,1,63,18,3,1000,-1:-1,hex,crop,veryfast,40,ssim,18950702,18.82,0.53,0:05.84,331,88.69,7578.08
751,--aud,None,None,--no-asm,None,--weightb,0.5,1.3,1.4,5.0,0.6,0.8,0.7,1,2,2,35,280,4,30,30,5,2,67,18,1,1000,-2:-2,hex,crop,veryfast,10,ssim,3266596,53.55,0.40,0:08.48,636,60.00,1304.45
752,None,--constrained-intra,None,None,--slow-firstpass,--weightb,2.0,1.6,1.2,4.8,0.2,0.8,0.9,1,1,0,35,230,3,25,30,3,2,67,48,6,2000,1:1,hex,show,faster,30,ssim,3809851,13.32,0.27,0:02.13,637,250.83,1522.73
753,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,2.0,1.6,1.2,0.6,0.4,0.7,0.9,3,0,14,10,200,1,28,0,5,3,60,38,4,2000,1:1,umh,crop,fast,30,psnr,45790270,38.72,0.33,0:05.76,677,90.93,18314.90
754,--aud,None,None,None,None,--no-weightb,1.0,1.2,1.0,2.4,0.3,0.9,0.1,1,0,12,5,270,2,22,30,4,0,61,38,4,1000,-1:-1,hex,crop,veryfast,10,ssim,4598543,9.87,0.21,0:01.59,630,350.25,1837.68
755,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.5,1.1,1.4,3.0,0.6,0.7,0.8,1,2,4,45,290,0,22,0,5,0,66,28,3,2000,1:1,dia,crop,slow,30,grain,45391642,132.68,0.37,0:18.67,712,27.31,18155.45
756,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.5,1.0,0.4,0.6,0.9,0.8,0,2,8,40,240,2,26,10,4,1,63,28,3,1000,-1:-1,hex,crop,faster,30,animation,20497038,25.72,0.55,0:06.20,423,83.59,8196.61
757,--aud,--constrained-intra,None,None,None,--weightb,3.0,1.0,1.3,2.4,0.6,0.9,0.2,3,1,2,20,250,2,25,40,4,0,63,18,6,1000,-1:-1,umh,crop,veryfast,0,grain,1551043,13.95,0.30,0:02.25,631,233.51,618.25
758,--aud,--constrained-intra,None,None,None,--no-weightb,0.5,1.5,1.0,2.4,0.2,0.6,0.5,0,0,2,0,260,4,21,50,3,4,62,38,1,1000,1:1,umh,show,placebo,10,animation,470861,19.67,0.20,0:02.74,725,191.35,186.07
759,None,None,None,None,--slow-firstpass,--weightb,1.0,1.0,1.0,1.2,0.5,0.7,0.9,1,1,4,50,240,2,28,0,3,1,62,48,3,2000,-1:-1,umh,show,medium,30,ssim,42968479,37.95,0.37,0:05.78,662,91.81,17186.18
760,--aud,None,None,None,--slow-firstpass,--no-weightb,1.0,1.1,1.0,2.6,0.5,0.8,0.1,1,0,0,50,250,1,27,0,5,0,63,38,3,1000,-1:-1,hex,crop,medium,0,ssim,43074008,29.65,0.37,0:04.63,647,115.88,17228.40
77,None,None,None,--no-asm,--slow-firstpass,--weightb,0.0,1.4,1.2,2.4,0.2,0.6,0.2,2,1,14,50,200,1,28,0,4,0,60,28,4,2000,1:1,dia,crop,fast,30,grain,43092435,122.05,0.37,0:16.54,739,30.42,17235.76
761,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.4,1.2,0.4,0.4,0.8,0.2,3,0,0,10,220,0,26,50,5,4,64,38,6,1000,-1:-1,umh,show,slower,40,psnr,320908,202.54,0.30,0:32.85,617,15.29,127.15
762,--aud,None,None,None,--slow-firstpass,--weightb,2.0,1.5,1.0,1.8,0.6,0.8,0.9,0,1,10,20,200,3,20,10,4,3,62,18,3,1000,1:1,umh,crop,fast,10,animation,19391046,36.84,0.36,0:05.29,702,98.41,7754.28
763,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.1,1.4,2.4,0.5,0.9,0.9,3,0,4,0,240,4,24,0,4,4,60,48,3,2000,1:1,hex,crop,ultrafast,30,psnr,63113955,29.15,0.33,0:04.47,658,125.41,25244.37
764,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.0,1.0,1.3,4.8,0.5,0.8,0.1,0,2,12,50,220,2,22,50,5,2,67,38,5,1000,-1:-1,dia,crop,faster,10,grain,411745,93.44,0.82,0:35.22,267,14.26,162.49
765,None,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.6,1.4,3.8,0.4,0.6,0.6,3,1,2,45,280,3,29,10,3,0,62,48,1,1000,-2:-2,umh,crop,faster,10,animation,18852349,137.18,0.37,0:18.15,757,27.90,7538.80
766,None,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.3,1.0,3.0,0.4,0.7,0.6,3,1,2,50,200,3,23,0,5,1,63,28,5,2000,-1:-1,dia,crop,slow,0,ssim,42929501,178.75,0.48,0:25.31,708,20.02,17170.59
767,None,--constrained-intra,None,--no-asm,None,--weightb,0.0,1.3,1.3,0.8,0.4,0.9,0.5,3,2,14,50,260,3,25,20,3,4,64,48,5,2000,-1:-1,hex,show,faster,10,ssim,8445191,173.56,1.04,0:41.04,425,12.22,3375.88
768,None,None,None,None,--slow-firstpass,--weightb,0.5,1.1,1.0,0.4,0.3,0.6,0.3,1,1,10,5,260,0,26,0,4,4,61,48,5,1000,1:1,hex,show,medium,0,animation,43077661,35.37,0.36,0:05.41,659,98.59,17229.86
769,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.5,1.4,3.8,0.3,0.8,0.4,1,1,4,20,280,3,23,10,3,2,69,48,1,1000,-2:-2,umh,crop,superfast,0,psnr,22049406,62.86,0.27,0:08.49,743,60.57,8817.32
770,None,None,None,None,None,--weightb,0.5,1.1,1.4,1.2,0.2,0.8,0.6,1,0,8,30,270,1,25,20,4,4,60,18,3,2000,-1:-1,dia,crop,veryslow,0,grain,8646996,80.59,0.24,0:10.62,760,47.72,3456.85
78,None,None,None,None,None,--weightb,2.5,1.1,1.0,1.0,0.6,0.6,0.0,0,1,0,35,240,1,27,30,4,1,64,38,5,1000,-1:-1,umh,show,veryfast,30,grain,4395445,15.25,0.22,0:02.33,662,225.50,1756.97
771,None,--constrained-intra,None,None,None,--no-weightb,1.0,1.1,1.0,2.6,0.4,0.8,0.5,2,1,0,35,220,1,25,20,4,1,62,28,3,2000,-1:-1,dia,show,faster,30,ssim,9256265,12.40,0.23,0:02.00,631,271.09,3701.29
772,None,--constrained-intra,None,None,None,--weightb,0.5,1.5,1.4,2.6,0.4,0.7,0.8,0,0,6,5,290,3,29,50,5,0,64,48,3,1000,-2:-2,hex,show,medium,30,animation,400440,10.16,0.25,0:01.63,638,332.48,158.04
