,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,weightp,scenecut,rc_lookahead,mbtree,aq-mode
video_449,0.01,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.29
video_450,0.04,0.0,0.0,0.01,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.02,0.02,0.01,0.01,0.0,0.01,0.1,0.13
video_451,0.02,0.01,0.0,0.0,0.01,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.01,0.01,0.01,0.0,0.07,0.02,0.1
video_452,0.05,0.0,0.0,0.02,0.01,0.34,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.12,0.1
video_453,0.17,0.02,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.58
video_454,0.01,0.01,0.0,0.02,0.0,0.1,0.0,0.0,0.01,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.22
video_455,0.01,0.04,0.0,0.01,0.02,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.02,0.0,0.03,0.13,0.28
video_456,0.01,0.0,0.0,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.7,0.15
video_457,0.01,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.01,0.01,0.0,0.03,0.05,0.01,0.02,0.01,0.01,0.02,0.0,0.04,0.49,0.03
video_458,0.02,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.01,0.01,0.0,0.01,0.08,0.02,0.09,0.01,0.02,0.01,0.0,0.03,0.24,0.01
video_459,0.06,0.01,0.0,0.01,0.01,0.5,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.02,0.08,0.03,0.01,0.02,0.0,0.02,0.12,0.05
video_460,0.15,0.03,0.01,0.01,0.01,0.36,0.0,0.0,0.03,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.1,0.25
video_461,0.12,0.0,0.0,0.04,0.01,0.15,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.63,0.01
video_462,0.01,0.01,0.0,0.01,0.01,0.12,0.01,0.0,0.02,0.01,0.01,0.15,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.47,0.09
video_463,0.01,0.01,0.0,0.0,0.0,0.41,0.0,0.0,0.01,0.0,0.0,0.01,0.12,0.03,0.1,0.03,0.02,0.02,0.0,0.1,0.06,0.04
video_464,0.02,0.05,0.0,0.01,0.01,0.24,0.0,0.0,0.0,0.01,0.01,0.0,0.15,0.03,0.1,0.02,0.01,0.05,0.0,0.02,0.09,0.16
video_465,0.05,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.03,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.36
video_466,0.01,0.0,0.0,0.01,0.0,0.17,0.0,0.0,0.01,0.01,0.0,0.0,0.04,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.46,0.24
video_467,0.02,0.0,0.0,0.01,0.0,0.23,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.65,0.0
video_468,0.01,0.01,0.0,0.0,0.01,0.3,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.58
video_469,0.2,0.07,0.0,0.01,0.01,0.25,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,0.01,0.01,0.03,0.11,0.26
video_470,0.18,0.07,0.0,0.01,0.01,0.15,0.0,0.0,0.02,0.0,0.0,0.01,0.02,0.01,0.02,0.01,0.0,0.01,0.01,0.03,0.14,0.3
video_471,0.08,0.01,0.0,0.0,0.0,0.21,0.01,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.19
video_472,0.05,0.0,0.0,0.01,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.09,0.04,0.02,0.02,0.0,0.0,0.22,0.0
video_473,0.01,0.0,0.0,0.0,0.0,0.37,0.03,0.0,0.0,0.01,0.01,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.44,0.06
video_474,0.05,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.02,0.0,0.0,0.01,0.06,0.0
video_475,0.01,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.13,0.73
video_476,0.01,0.08,0.0,0.06,0.01,0.53,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.0,0.06,0.1,0.03
video_477,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.73,0.18
video_478,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.01,0.0,0.01,0.24,0.0
video_479,0.01,0.01,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.11,0.02
video_480,0.01,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.62,0.06
video_481,0.03,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.01,0.01,0.01,0.0,0.06,0.06,0.03
video_482,0.02,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.29,0.02
video_483,0.01,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.0
video_484,0.01,0.01,0.0,0.0,0.01,0.79,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.09,0.03
video_485,0.01,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.07,0.01,0.16,0.0,0.02,0.02,0.21
video_486,0.01,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.68
video_487,0.01,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.13
video_488,0.01,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.53,0.03
video_489,0.02,0.0,0.0,0.01,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.01,0.01,0.0,0.07,0.02,0.01
video_490,0.01,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.2,0.0
video_491,0.0,0.01,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.14
video_492,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.04,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.02,0.61,0.24
video_493,0.02,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.26,0.0
video_494,0.03,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.01,0.0,0.0,0.01,0.03,0.02,0.03,0.02,0.02,0.01,0.0,0.01,0.17,0.03
video_495,0.02,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.01
video_496,0.01,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
video_497,0.0,0.01,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.1
video_498,0.01,0.0,0.0,0.0,0.01,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.02,0.09
video_499,0.01,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.25,0.0
video_500,0.01,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.66
video_501,0.02,0.0,0.0,0.01,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0
video_502,0.04,0.01,0.0,0.03,0.01,0.46,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.01,0.0,0.01,0.0,0.01,0.15,0.21
video_503,0.04,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.0,0.15,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.34,0.33
video_504,0.02,0.02,0.0,0.01,0.02,0.11,0.0,0.0,0.01,0.01,0.05,0.01,0.04,0.01,0.02,0.03,0.0,0.02,0.01,0.02,0.27,0.32
video_505,0.07,0.01,0.0,0.01,0.01,0.41,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.38
video_506,0.01,0.01,0.0,0.0,0.0,0.66,0.0,0.0,0.01,0.0,0.0,0.01,0.05,0.01,0.02,0.0,0.01,0.01,0.0,0.02,0.02,0.14
video_507,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.36,0.53
video_508,0.01,0.01,0.0,0.0,0.01,0.49,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.04,0.05,0.02,0.01,0.03,0.0,0.01,0.08,0.14
video_509,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.52,0.37
video_510,0.01,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.02,0.14,0.03,0.02,0.07,0.0,0.01,0.14,0.13
video_511,0.01,0.0,0.0,0.01,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.64,0.21
video_512,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.89,0.01
video_513,0.0,0.01,0.0,0.0,0.01,0.6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.27
video_514,0.01,0.0,0.0,0.0,0.0,0.36,0.03,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.41,0.08
video_515,0.01,0.01,0.0,0.0,0.01,0.49,0.0,0.0,0.01,0.01,0.0,0.01,0.06,0.02,0.05,0.01,0.01,0.0,0.0,0.01,0.02,0.26
video_516,0.01,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.33
video_517,0.01,0.01,0.0,0.0,0.01,0.54,0.0,0.0,0.02,0.01,0.0,0.01,0.1,0.03,0.05,0.01,0.01,0.01,0.0,0.03,0.04,0.1
video_518,0.07,0.01,0.0,0.0,0.0,0.21,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.03,0.59,0.02
video_519,0.04,0.01,0.0,0.02,0.01,0.03,0.02,0.0,0.01,0.0,0.14,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.44,0.15
video_520,0.01,0.01,0.0,0.0,0.0,0.77,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.01,0.1
video_521,0.01,0.01,0.0,0.0,0.0,0.35,0.0,0.0,0.01,0.0,0.0,0.01,0.12,0.03,0.07,0.03,0.01,0.04,0.0,0.01,0.18,0.1
video_522,0.04,0.01,0.0,0.0,0.0,0.58,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.01,0.01,0.0,0.02,0.22,0.04
video_523,0.01,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.78,0.0
video_524,0.01,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.01,0.0,0.0,0.01,0.05,0.02,0.05,0.01,0.02,0.01,0.0,0.0,0.21,0.0
video_525,0.02,0.01,0.01,0.03,0.01,0.13,0.01,0.0,0.11,0.01,0.0,0.17,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.02,0.38,0.04
video_526,0.02,0.01,0.0,0.0,0.01,0.6,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.18,0.12
video_527,0.01,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.46
video_528,0.02,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.01,0.25,0.02
video_529,0.01,0.01,0.0,0.0,0.0,0.59,0.0,0.0,0.01,0.0,0.0,0.01,0.11,0.04,0.06,0.02,0.02,0.01,0.0,0.03,0.04,0.04
video_530,0.01,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.01,0.14,0.03
video_531,0.01,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.04,0.01,0.02,0.01,0.0,0.07,0.12,0.04
video_532,0.02,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.69,0.0
video_533,0.02,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.19
video_534,0.02,0.01,0.0,0.01,0.0,0.37,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.02,0.05,0.02,0.01,0.03,0.01,0.03,0.27,0.07
video_535,0.27,0.01,0.01,0.01,0.01,0.08,0.01,0.0,0.02,0.01,0.0,0.08,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.04,0.28,0.11
video_536,0.01,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.53,0.06
video_537,0.01,0.02,0.0,0.0,0.02,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.04,0.18
video_538,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.72,0.2
video_539,0.01,0.0,0.0,0.01,0.0,0.13,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.69,0.11
video_540,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.02,0.01,0.0,0.01,0.0,0.01,0.38,0.44
video_541,0.02,0.07,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.06,0.26,0.02,0.03,0.02,0.0,0.01,0.03,0.1
video_542,0.01,0.0,0.0,0.01,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.01,0.01,0.01,0.0,0.01,0.21,0.03
video_543,0.01,0.0,0.0,0.0,0.0,0.23,0.02,0.0,0.01,0.0,0.01,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.53,0.1
video_544,0.03,0.0,0.0,0.01,0.0,0.55,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.03,0.06,0.01,0.02,0.01,0.0,0.0,0.06,0.13
video_545,0.02,0.01,0.0,0.0,0.0,0.24,0.02,0.0,0.03,0.0,0.01,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.31,0.28
video_546,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.67
video_547,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.02,0.06,0.01,0.02,0.0,0.0,0.09,0.03,0.04
video_548,0.01,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.01,0.01,0.02,0.34,0.02
video_549,0.01,0.01,0.01,0.02,0.03,0.61,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.01,0.02,0.01,0.01,0.01,0.01,0.03,0.02,0.16
video_550,0.01,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.75,0.02
video_551,0.03,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.05,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.38
video_552,0.0,0.01,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.03,0.12
video_553,0.01,0.0,0.0,0.01,0.0,0.37,0.0,0.0,0.01,0.0,0.0,0.0,0.09,0.02,0.09,0.01,0.01,0.02,0.0,0.04,0.3,0.01
video_554,0.03,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.73,0.03
video_555,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.6,0.02
video_556,0.04,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.02,0.06,0.01,0.02,0.02,0.0,0.01,0.1,0.03
video_557,0.01,0.01,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.01,0.02,0.0,0.01,0.01,0.0,0.03,0.01,0.12
video_558,0.01,0.01,0.0,0.0,0.0,0.76,0.0,0.0,0.01,0.0,0.0,0.01,0.03,0.01,0.02,0.0,0.01,0.0,0.0,0.01,0.1,0.0
video_559,0.01,0.01,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.0,0.02,0.0,0.0,0.01,0.01,0.16
video_560,0.13,0.0,0.0,0.0,0.01,0.55,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.19
video_561,0.16,0.01,0.0,0.0,0.01,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.46
video_562,0.2,0.0,0.0,0.01,0.0,0.5,0.0,0.0,0.01,0.01,0.0,0.01,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.08,0.06
video_563,0.69,0.02,0.0,0.01,0.01,0.09,0.0,0.0,0.02,0.0,0.0,0.01,0.02,0.01,0.01,0.01,0.0,0.02,0.02,0.02,0.02,0.01
video_564,0.01,0.01,0.0,0.0,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.05,0.67
video_565,0.03,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.01,0.0,0.0,0.01,0.04,0.02,0.06,0.01,0.01,0.0,0.0,0.02,0.49,0.01
video_566,0.01,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.1,0.01,0.01,0.02,0.0,0.02,0.02,0.03
video_567,0.01,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1
video_568,0.07,0.65,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23,0.01
video_569,0.04,0.01,0.0,0.01,0.01,0.6,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.26
video_570,0.04,0.01,0.01,0.0,0.01,0.5,0.0,0.01,0.02,0.02,0.0,0.01,0.08,0.02,0.05,0.01,0.02,0.01,0.0,0.01,0.04,0.14
video_571,0.13,0.0,0.0,0.01,0.0,0.13,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.06
video_572,0.13,0.0,0.0,0.0,0.0,0.51,0.01,0.0,0.02,0.0,0.0,0.01,0.07,0.04,0.08,0.03,0.01,0.02,0.0,0.01,0.02,0.02
video_573,0.03,0.01,0.0,0.0,0.01,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.26
video_574,0.06,0.0,0.0,0.01,0.0,0.68,0.01,0.0,0.02,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.01,0.0,0.0,0.03,0.09,0.02
video_575,0.01,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.09,0.3
video_576,0.12,0.01,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.45,0.02
video_577,0.17,0.01,0.01,0.01,0.01,0.55,0.01,0.0,0.02,0.01,0.0,0.07,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.04
video_578,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.2
video_579,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.1
video_580,0.15,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.07
video_581,0.0,0.01,0.0,0.0,0.01,0.79,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.01,0.09
video_582,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.0,0.02,0.0,0.0,0.01,0.02,0.17
video_583,0.15,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.72,0.03
video_584,0.08,0.0,0.0,0.01,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.02,0.0,0.01,0.01,0.0,0.01,0.13,0.0
video_585,0.23,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.38
video_586,0.0,0.01,0.0,0.01,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.02,0.69,0.08
video_587,0.11,0.0,0.01,0.0,0.0,0.07,0.01,0.0,0.01,0.0,0.0,0.03,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.72,0.0
video_588,0.01,0.0,0.0,0.01,0.0,0.69,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.02,0.01,0.17
video_589,0.0,0.01,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.12
video_590,0.0,0.01,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.0,0.01,0.01,0.11
video_591,0.01,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.03,0.0,0.01,0.01,0.0,0.02,0.11,0.01
video_592,0.03,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.19,0.0
video_593,0.13,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.02,0.02,0.02,0.01,0.01,0.0,0.02,0.07,0.0
video_594,0.01,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17
video_595,0.2,0.05,0.0,0.01,0.0,0.32,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.31
video_596,0.01,0.01,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.01,0.01,0.03,0.0,0.05,0.04,0.2
video_597,0.02,0.01,0.0,0.0,0.0,0.34,0.0,0.0,0.02,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.47,0.06
video_598,0.01,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.01,0.0,0.0,0.01,0.05,0.02,0.03,0.01,0.02,0.01,0.0,0.01,0.05,0.42
